Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Greys,Military,51.2406347837329,396.66987181504305,8.751,3249.0,457.21185092083505,118.189137144673,7.0,461.780488665318
Purples,Financial,85.9443190916555,463.882563408975,2.77,7230.0,438.313936190637,71.6672789065303,8.0,505.153559126161
Browns,Financial,41.1538489906571,286.211378379463,0.672000000000001,9328.0,370.818667718611,277.19597813021596,5.0,379.81589561359
Purples,Education,238.311856725434,393.20378697797304,0.522,9478.0,428.038034049312,133.357575699988,14.0,465.35483674098504
Browns,Financial,30.2525737120362,308.43433475828203,4.772,5228.0,386.290814692751,242.665418565546,5.0,403.774626813655
Whites,Environment,34.726170012787,550.422345815642,,8180.0,412.48650518255096,112.429999707545,10.0,450.60890665795404
Reds,Other,267.399978830291,533.731442256085,2.355,9645.0,521.05882399028,80.2843560752004,9.0,569.744487709642
Purples,Environment,,426.608936515529,2.965,7035.0,510.656986780828,92.3738667768113,13.0,444.926306673043
Greens,Education,78.3605273790455,288.542641854753,0.999000000000001,9001.0,543.351279428025,258.375955617981,12.0,642.002065828955
Pinks,Financial,71.9290544323435,299.63039591432096,3.0260000000000002,6974.0,408.14413260885806,226.296675195794,7.0,448.768109647997
Purples,Education,112.01905152892401,430.807392397033,,7323.0,388.18159642512103,132.622497068416,14.0,517.2555615303991
Purples,Social,166.089550197614,427.575590253161,6.428,3572.0,424.300765550392,105.74050653896099,13.0,514.3312769731581
Greys,Military,48.8668284988664,518.8887492488569,4.579,7421.0,487.806001700568,51.7968791319475,9.0,453.33697132529005
Blues,Environment,749.5297218891611,773.4660720452671,9.825,4175.0,392.10171787999604,316.707463139264,11.0,382.195563055575
Purples,Healthcare,109.443071680643,459.807492338106,0.0280000000000005,9972.0,523.080432651442,64.226187947612,10.0,455.538115483565
Khakis,Environment,190.34172455862998,43.75793417443279,8.164,7836.0,398.44506909139506,579.426254101669,13.0,157.560870632956
Greys,Foreign_Affairs,118.139943404224,525.460046182061,2.539,9461.0,371.15126628558096,131.390513856266,9.0,503.641016343264
Pinks,Environment,285.512397916856,304.157715672301,0.531000000000001,9469.0,357.481689122287,246.386793556381,8.0,545.175023772733
Pinks,Social,245.97526949948997,706.021597618766,1.6340000000000001,8366.0,654.294570775348,257.460926783749,8.0,505.86647800720993
Greys,Foreign_Affairs,254.787199657603,579.828579130377,3.467,8533.0,445.67710244733,101.526451484773,10.0,468.6305705089
Purples,Social,189.248122964918,357.24917027862,2.8680000000000003,7132.0,402.691442861505,174.555059049828,9.0,524.9542373429989
Browns,Environment,91.64402286589491,324.33465803487996,3.475,6525.0,358.25403130675005,247.14086220709598,9.0,399.360178040913
Khakis,Social,124.99324604700199,427.75846264285894,7.7,8300.0,498.15152236260496,360.500188715185,11.0,146.817144421782
Browns,Environment,129.237462922838,301.51583906360503,0.6920000000000001,9308.0,359.37131476071403,258.086294291873,9.0,413.76690863388495
Oranges,Other,222.75714314998402,347.834142655356,5.175,6825.0,615.5764487205851,251.403356918101,11.0,663.374674381918
Browns,Financial,94.3265697471748,528.6802353982849,1.247,8753.0,447.49752492787496,59.909265538827,6.0,496.829147401481
Purples,Social,83.1857725912686,450.682830922211,1.055,8945.0,405.293685672418,107.66116647382799,11.0,513.7643607604319
Whites,Education,76.6028475047535,325.157930858843,4.172,5828.0,324.374015252476,255.431311885983,10.0,561.894421652485
Purples,Social,330.605790680847,393.49198300768205,5.062,4938.0,438.243400893039,123.401917600551,11.0,508.378427692555
Blues,Environment,350.287486464956,637.708120746538,9.287,4713.0,339.279522653669,270.911133184082,13.0,330.889847362414
Oranges,Other,31.414270490169898,258.484795829787,4.673,,642.595729872414,281.358196054832,9.0,522.344987446922
Khakis,Education,270.963240869694,945.871646848307,7.9479999999999995,8052.0,933.2017746055499,781.1314908859331,13.0,972.970509724508
Browns,Healthcare,49.433400518662204,294.587772024237,6.7379999999999995,3262.0,370.369925734544,270.2977903811,7.0,381.41350865772904
Reds,Other,256.075898418556,505.523787835618,4.207,7793.0,443.66658111306,173.128357345224,9.0,663.613757983585
Greens,Social,124.92644690698401,274.42604914821203,5.1979999999999995,4802.0,532.790213568424,284.51941444380503,11.0,670.271817358885
Greys,Military,192.429449112357,469.20074112122103,4.923,,600.843634160754,113.13713300642901,9.0,458.988075311145
Khakis,Education,109.88309058070101,,9.872,6128.0,14.3373328028247,849.095463365207,13.0,2.39848775033657
Oranges,Military,101.661047328794,393.282237196751,3.612,8388.0,272.114900960167,287.364780265655,9.0,361.226019459688
Purples,Environment,256.295578608864,472.709009244295,4.354,5646.0,436.122946380175,73.9083844234123,13.0,474.753750129951
Khakis,Social,238.50357775165799,43.1764687558138,12.695,,78.2782869646326,780.360499716653,10.0,28.3798482103089
Turquoises,Financial,288.271196205276,336.389998090453,11.623,4377.0,157.15366515345698,481.166031591997,12.0,204.68845617646198
Yellows,Environment,294.133741461478,521.059475864489,6.194,7806.0,321.32977451709,232.752715589654,13.0,352.327133106459
Khakis,Financial,37.858345571815704,643.888617495131,9.967,6033.0,536.784468684345,228.914969193165,11.0,674.19825412345
Violets,Healthcare,74.7969185932768,997.378860823807,7.497000000000001,8503.0,984.407723770709,839.148922071756,10.0,971.3112977333369
Khakis,Financial,181.10717188815602,790.147289744864,7.921,8079.0,510.24528918787803,337.411852663543,11.0,671.919581842822
Turquoises,Environment,,893.710027216002,10.991,5009.0,980.0015389124691,757.440050529865,13.0,933.94281565423
Purples,Healthcare,114.50999460153999,458.962844022248,2.8539999999999996,7146.0,413.60489594404504,176.85110891514302,10.0,351.24465539371596
Reds,Foreign_Affairs,85.754712587564,442.57369004208397,6.955,5045.0,511.231187678702,70.57357448290709,10.0,539.455148754473
Purples,Social,238.614197245821,423.523922405427,1.632,8368.0,430.52394249962094,105.624504818238,9.0,478.06776326840105
Khakis,Education,238.87102604160998,2.74681249001393,7.01,8990.0,,852.270232786536,14.0,6.61542335756621
Turquoises,Healthcare,261.247170490393,969.494982389733,6.609,9391.0,989.0144229550771,827.557586764645,13.0,974.648201370763
Blues,Financial,618.149973531828,447.128277970478,4.58,9420.0,544.122847961262,398.369385639209,10.0,107.627826277167
Reds,Other,74.24510431798831,621.541843663226,2.274,9726.0,441.642462474851,188.168915276413,7.0,631.261261342587
Purples,Healthcare,36.4463549932136,409.209493153189,2.045,7955.0,365.109055212101,163.05572533569202,11.0,487.806294842182
Khakis,Environment,106.78530685610001,702.2482482238311,9.057,6943.0,609.782363986596,362.587660134094,11.0,780.20223041479
Purples,Healthcare,47.9234184427466,439.267602537574,3.897,6103.0,424.146755021979,99.62404475304459,10.0,478.0270298383
Pinks,Environment,97.36992196515,762.787029631035,2.312,,672.266360082652,316.235673209617,10.0,535.669023702802
Purples,Healthcare,200.656097258947,433.27344467558703,2.6319999999999997,7368.0,360.98245680491897,178.54714183155,10.0,409.995714797809
Oranges,Other,62.87921295891561,533.330006670728,7.063,4937.0,351.813406605929,253.53469166482103,10.0,703.0016848973551
Purples,Financial,103.05756726674801,410.438004047081,6.046,3954.0,370.24383423917703,159.666043701998,9.0,474.79619394957496
Purples,Education,150.376506275281,331.653658752994,3.716,6284.0,327.570315609462,254.54332929720798,15.0,418.02549286862
Khakis,Education,242.6718496611,873.086847121432,9.283,6717.0,808.7842297973109,579.395241636464,12.0,818.05243272839
Blues,Environment,461.318366972537,734.185445355251,4.1610000000000005,9839.0,331.844119820744,453.443698175009,12.0,849.988520611078
Purples,Healthcare,54.082144047462904,466.685429960905,0.805,9195.0,430.61313285833097,77.4659868214345,14.0,491.248931174235
Greens,Healthcare,147.195883489709,255.820144918581,2.9819999999999998,7018.0,471.008661449022,273.234787976298,13.0,619.134168154614
Purples,Environment,162.966351612325,444.73771396889396,1.123,8877.0,,181.9960595577,15.0,479.77438307396795
Yellows,Education,317.674024847792,282.710531615544,6.391,7609.0,304.45670715002103,354.906421797024,13.0,298.737296591358
Purples,Environment,61.853414522139595,429.513074069027,2.199,7801.0,471.956226270007,83.10926372708191,12.0,466.054606423843
Violets,Financial,271.305203404961,9.812183882513311,10.107000000000001,5893.0,7.9595942236324095,850.2694717912201,8.0,9.52031777705997
Browns,Healthcare,327.73834679810903,318.462231325665,3.864,6136.0,394.409723985391,236.30253647900003,7.0,391.678160547785
Pinks,Healthcare,64.9815372515289,688.423583159226,2.359,7641.0,647.331534590161,239.5870691282,7.0,486.145906085657
Purples,Environment,45.964527383235705,365.37968290748,2.126,7874.0,480.226009383534,151.77863668461399,15.0,432.745899196783
Greens,Social,45.8001883107588,281.48102513966,4.521,5479.0,511.85556731037804,263.054436957731,10.0,645.967598983075
Khakis,Healthcare,248.84241831115298,327.655421574331,6.9239999999999995,9076.0,445.718604605645,315.499007072852,13.0,241.368022345891
Turquoises,Social,69.5664563472436,940.710849128664,9.06,6940.0,991.6865269243859,811.197049184929,10.0,971.2313225027209
Purples,Education,192.49894105375702,461.427461276531,4.042,5958.0,403.705766336048,116.092101772477,15.0,552.124427224189
Khakis,Financial,,210.96405789196098,12.234000000000002,3766.0,348.56892609968804,477.97093349290606,11.0,150.739256011791
Yellows,Financial,-67.4513840661814,286.616633440168,5.0760000000000005,8924.0,241.075381277974,370.19429805087503,10.0,656.4269765885231
Purples,,75.74452246809071,379.262638763187,2.346,7654.0,446.531520529787,142.609059631816,15.0,446.139483907174
Purples,Social,33.6671267255701,,3.403,6597.0,479.82401836857696,83.2497200694606,13.0,564.4698737248771
Whites,Social,214.22052072994703,505.25154990422203,6.273,3727.0,480.62831193310404,32.7251679148209,8.0,474.15245582080297
Khakis,Education,39.8022907152262,972.178588971944,9.974,6026.0,655.5972840869799,574.4944669654251,12.0,787.890183707447
Whites,Social,90.9716941068642,273.746149741056,1.6780000000000002,8322.0,289.947434179071,309.82899660733,8.0,526.098313618937
Khakis,Healthcare,256.356383534566,934.6622195931011,7.946000000000001,8054.0,927.9994488460941,786.85044636162,12.0,997.0099109528081
Purples,Healthcare,66.1769352552575,397.143566105911,5.435,4565.0,420.381315249699,142.96282338783502,14.0,559.327800534356
Greys,Military,92.74019671114321,620.866455853086,8.351,3649.0,502.385798933333,134.205485053352,7.0,441.71861333693903
Greens,Social,28.0496480904985,298.48806115990396,5.305,4695.0,544.535113665166,257.818940491591,9.0,654.532094504483
Greens,Education,52.133603157806505,254.81108848238603,6.419,3581.0,502.01230909017,271.474547079668,15.0,616.519431825957
Whites,Education,203.421783454745,449.649310845907,3.4419999999999997,6558.0,453.398744621809,,11.0,484.85219674138295
Purples,Environment,321.633062315569,380.485486486961,4.87,5130.0,407.309110865352,156.441991131294,13.0,460.015293920127
Blues,Social,,115.790237905458,7.558,6442.0,527.07062731497,496.15273244841904,11.0,187.24198848940398
Browns,Social,61.74055590191811,296.737171325323,3.123,6877.0,349.781545522908,275.04282769837397,7.0,391.523295210444
Browns,Environment,,345.06100355479896,4.386,5614.0,381.931227166528,220.973007339193,8.0,395.67961735749395
Whites,Environment,61.179663128130706,516.388615378231,4.038,5962.0,385.297543160533,120.91567393727699,9.0,465.426023013245
Browns,Financial,163.474585897574,276.60285221761603,1.972,8028.0,356.201469462031,298.154186352528,6.0,364.67958092972503
Browns,Healthcare,60.568811766958895,319.38539580533296,5.215,4785.0,371.337143349023,242.476765034129,8.0,401.922399848742
Browns,Healthcare,159.392992027244,458.45281406489096,5.147,4853.0,451.818241140705,85.4596535671502,7.0,442.94124219792803
Blues,Environment,344.55913002433,650.779655901715,5.249,8751.0,24.253374664112897,535.869757261841,13.0,695.159013615921
Khakis,Education,201.222472930378,437.129860308284,7.825,8175.0,454.709832789376,411.004054329374,14.0,96.36590956119579
Yellows,Healthcare,25.356456425201202,154.834374692053,9.298,4702.0,281.96005579601297,432.86866510388495,14.0,643.856022001568
Purples,Education,127.76427707216801,445.312805122053,6.232,3768.0,452.75227187139006,105.15968663814002,13.0,576.390592332422
Greens,Healthcare,258.567562846834,274.207635838493,0.27699999999999897,9723.0,494.761581782387,268.533266892416,12.0,645.2600519373719
Purples,Environment,113.12014367105301,409.005670760242,2.6060000000000003,7394.0,467.680206362897,97.9382648537131,14.0,516.351351871255
Browns,Healthcare,,494.165286502319,3.792,6208.0,451.362836645384,59.5276089300884,7.0,466.17813304754003
Whites,Education,47.8403364933589,511.77273910731697,4.845,5155.0,486.303749209604,19.8136739643443,11.0,508.14843568809096
Oranges,Military,228.5010659168,481.162283285088,4.542,7458.0,357.185896651535,220.352839529756,6.0,333.252747541169
Oranges,Other,163.941029364198,577.116387287821,8.745,3255.0,389.39664146565804,304.50555100450697,7.0,226.97327880744498
Purples,Healthcare,260.314534849072,453.51550326443197,3.656,6344.0,536.946142296593,98.25449684582442,10.0,578.2823114315551
Violets,Education,147.991466870865,712.991974694377,8.076,7924.0,900.785840215403,459.91995471123397,15.0,574.374012532644
Turquoises,Social,74.78832948021541,808.1893257331099,9.728,6272.0,982.224029351161,653.5771362462831,12.0,815.6618412865159
Khakis,Education,36.537560831219295,94.9079104258366,10.665999999999999,5334.0,264.359666383825,613.004452921826,15.0,104.843712640576
Greens,,113.611933166717,299.899898826316,5.555,4445.0,525.312565973972,230.35373736617996,9.0,611.274740317208
Khakis,Environment,216.156046740275,957.8080605635629,,7087.0,,757.253593123492,13.0,952.029441953773
Turquoises,Social,178.933090160891,25.908398325555,11.135,4865.0,9.56058178428402,842.8638633834129,13.0,4.89816958568792
Purples,Education,263.324509774034,387.303922102333,6.585,3415.0,397.61187849468496,152.346811537675,12.0,494.91889905712304
Yellows,Environment,29.0889664472543,245.33816110402302,7.7,6300.0,349.759300106911,309.915574367678,14.0,407.141273208159
Blues,Social,397.570200772605,518.865649355575,6.484,7516.0,670.100246323273,173.642074764413,10.0,470.64759628847196
Purples,Environment,126.614366131619,475.881045105021,5.731,4269.0,439.979414739365,85.28447372412751,15.0,444.419006682624
Khakis,Education,87.340010352344,299.900508468307,12.657,3343.0,445.207185461186,441.732853952557,15.0,110.018134748878
Oranges,Military,198.440188475043,357.33887656201597,6.007999999999999,5992.0,519.312408665231,322.52350561558103,6.0,788.610891002961
Khakis,Environment,215.19079696568198,172.876227323329,9.396,6604.0,285.890787607059,608.746514664601,12.0,33.395669078656
Pinks,Financial,163.773876412064,706.486421311792,4.4830000000000005,5517.0,625.787627279167,242.32551909494202,7.0,483.798523463588
Khakis,Financial,118.038749472548,889.8413771732801,11.98,4020.0,519.000078551471,548.2603574745771,11.0,885.035215580121
Reds,Other,202.393833050452,636.5258926179811,3.3810000000000002,8619.0,,161.151620452233,9.0,584.909292629401
Browns,Environment,128.30434703272698,339.325149701118,5.334,4666.0,403.645485869134,198.836514763289,8.0,433.401503836436
Khakis,Environment,94.984997775854,907.8900648429981,7.402,8598.0,890.779897221364,702.7819882086279,12.0,918.113967574042
Yellows,Environment,310.053559265635,516.291402000389,7.843999999999999,6156.0,311.241581952542,214.894823189456,11.0,398.58681115993596
