Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Khakis,2.0,232.270631298222,20355.132476316103,Social,77.4235437660742,No,262.906236090364,Yes,Male,After_16:00,0.878326122649014,,270.576659590006,9.15704492013901,82.5614165049046,,9932.0,16.8276464100927,433.19723487365997,3495.45683065096,43146.4185009318,Maybe,69119.6889752021,20.8133907586837,407.930788384242,63.0206897854805,6081.82867306328,70.0,45_and_up,1.0,503.58625885408696,10.0,Motorcycle_or_truck,Public_Sector,174.836247717513,0.0,No
Khakis,9.0,105.482253296438,30807.7093485369,Education,35.1607510988126,Yes,876.195996551886,No,Male,,0.171046708710492,0.116705749183893,277.292358921841,0.576223931275308,28.7432510405779,6.047999999999999,9952.0,84.3010026263073,762.3838653089481,10286.7276961368,94053.74407819,Maybe,767719.4243735521,27.6112995947121,542.596354582474,97.80540200881659,1281.4391689314698,100.0,Below_30,4.0,1168.71514173959,14.0,Car,Student_or_Unemployed,789.900126612699,2.0,No
Khakis,8.0,244.290734375789,66460.9877219205,Healthcare,81.4302447919298,Yes,816.170796142653,No,Male,After_16:00,0.9239557366818191,0.523518420290202,116.41437187790899,1.4968419610522699,49.82076494488871,8.279,7721.0,66.0708315903321,799.284160370007,9760.27628216654,97513.3367251661,Maybe,666134.7684761321,28.271614038996898,562.5917431573359,12.881833454594,6722.31501166554,80.0,45_and_up,4.0,1229.1402231025,12.0,Public_or_other,Student_or_Unemployed,856.334798310452,5.0,No
Purples,4.0,952.344085635656,138787.29537230902,Social,317.448028545219,No,437.196904351037,Yes,Female,By_16:00,0.27770352712832397,0.9311276855878531,910.6366001069549,4.73118614871055,9.166749753057962,0.419,9581.0,43.843853566795595,388.865887284731,5149.70081807984,52521.798438705,No,,19.719682737933,167.10228425395002,30.8198313694447,101100.698855791,70.0,30-45,2.0,697.6159472948151,11.0,Car,Student_or_Unemployed,607.833916606907,0.0,No
Khakis,3.0,239.501930758378,7308.611290338969,Education,79.83397691945929,Yes,91.54762887125472,Yes,Female,After_16:00,0.680607721908018,0.817523657344282,164.039216004312,8.7240596441552,18.7321182806045,10.58,5420.0,25.2930354094133,152.60091156233102,1220.6781118372098,17100.4432394014,Maybe,8380.96835194899,12.353174149275599,643.048775183517,13.231548410840302,6463.29784769621,100.0,30-45,2.0,219.01864032808498,13.0,Car,Student_or_Unemployed,145.046114069723,1.0,Yes
Yellows,1.0,974.939812103838,81496.8418143095,Social,324.97993736794604,Yes,250.77499390997102,Yes,Female,By_16:00,0.967478297883645,0.166295199189335,626.829679124057,0.645997142419219,78.81685902830209,6.206,7794.0,43.0956800235435,511.1750616129,3530.1000623255104,54650.718667118796,No,62888.097570546204,22.6091809142414,264.288397194328,9.51903648674488,105946.939629042,70.0,Below_30,3.0,691.5163340082,12.0,Motorcycle_or_truck,Public_Sector,412.762558331185,1.0,Yes
Purples,2.0,264.04552928622996,34850.0935295601,Financial,88.0151764287434,Yes,395.955503853072,Yes,Female,By_16:00,0.922575765522197,0.128182561369613,942.138282349333,0.125524706672877,80.0578434020281,1.472,8528.0,2.8923271922394598,414.413969581258,4788.38297769323,50622.0921762312,No,,20.3571601551213,138.739419285217,94.83678275719289,7844.686458211559,,Below_30,3.0,645.997058752534,11.0,Car,Public_Sector,466.85787148819,1.0,Yes
Violets,9.0,201.532288566525,7896.15844401995,Education,67.1774295221749,Yes,117.541836598756,Yes,Male,After_16:00,0.6964972082059829,0.552738201804459,99.2865881416947,8.46305088838562,12.9122314741835,10.341,5659.0,23.261739779263703,382.32151200419196,1940.06138999595,43642.159384438,No,13816.083351008701,19.553043548363302,400.613781394667,13.886797218583501,4589.98446672896,100.0,Below_30,5.0,596.23978798373,15.0,Car,Industry_or_other,480.792487040162,0.0,No
Khakis,1.0,783.5317480636149,35862.7628115196,Social,261.177249354538,No,137.311970702461,Yes,Female,By_16:00,0.40524047077633396,0.857334079686552,208.937771618366,2.8974167280830403,21.6526966542006,11.534,4466.0,35.9190504532307,392.732991371304,2158.58568976721,35204.4277095948,Maybe,18854.577298193402,19.8174920555378,577.861058807621,69.6790583897382,68484.73282975731,70.0,30-45,5.0,398.74490882504404,10.0,Public_or_other,Services_or_Retail,63.108039041248595,0.0,No
Browns,6.0,114.108966934167,13285.3649756773,Financial,38.036322311389,Yes,349.28100742535105,Yes,Male,After_16:00,0.131194941233844,0.320652791764587,68.628960987553,,30.9987449087203,2.451,7549.0,67.81295302789661,407.306335482686,4307.42274521889,48617.568759382695,No,121997.222148068,20.1818318168269,187.18555973161702,14.179678517393802,1494.79813728725,60.0,Below_30,3.0,620.966515601668,5.0,Public_or_other,Industry_or_other,438.925425849431,2.0,No
Purples,4.0,200.174470736796,23728.3128540916,Education,66.7248235789321,No,355.61447121733,Yes,Female,After_16:00,0.680886320769787,,39.5801002159715,4.14537043077871,99.3353812722489,0.994999999999999,9005.0,94.19441351201391,389.97799325717006,4336.10069868764,49930.7521881414,Yes,126461.652139181,19.747860472901102,188.721434318046,43.96825891453771,4528.92690521855,100.0,30-45,3.0,662.347439246081,14.0,Public_or_other,Industry_or_other,551.611596385791,0.0,No
Pinks,7.0,924.9221185427199,228425.20088095102,Healthcare,308.307372847573,No,740.900870359283,No,Male,After_16:00,0.30545683298259996,0.922241014894098,313.199650729075,2.7373297652229702,75.7882254896685,0.43800000000000106,9562.0,3.0642229830846204,662.473453513311,8733.95561061946,76923.9960954351,No,548934.099699144,25.7385596627572,290.662979476882,33.458609599620104,95371.7435250201,80.0,30-45,2.0,916.638043421004,7.0,Car,Hightech,492.64369644619103,0.0,Yes
Whites,6.0,763.3006838540241,129970.28710899099,Social,254.433561284675,Yes,510.822104020991,No,Female,By_16:00,0.172416696557775,,950.156800681725,2.57625394966453,12.0921624824405,3.404,6596.0,80.3246285533533,473.478575879785,6055.17819196948,58388.276156801105,Yes,260939.221956433,21.759562860493897,31.959682904729398,89.4937471952289,65000.8706692869,70.0,Below_30,2.0,734.30019647785,7.0,Motorcycle_or_truck,Public_Sector,514.174535567889,0.0,Yes
Blues,1.0,1379.19036426197,277718.13978796697,Social,459.730121420657,No,604.089501313865,No,Male,After_16:00,0.578899279935285,0.9077299113851041,751.900736708194,8.6777145578526,5.20167918875813,9.755,4245.0,75.4242426948622,476.453442126513,6993.80189739168,67486.8095386773,No,364924.125597634,21.8278134985278,347.282750790493,5.0664725946262505,211821.51466287198,70.0,45_and_up,3.0,904.4564533978698,12.0,Public_or_other,Services_or_Retail,830.4788107052451,0.0,Yes
Khakis,7.0,706.050756161591,7089.6178890828905,Healthcare,235.35025205386398,Yes,30.123689383006603,Yes,Female,By_16:00,0.810209951363504,0.20347892097197498,967.623556964099,3.1163123971782594,36.537340306676896,12.213,3787.0,63.8925643404946,63.6679156450555,428.572725120177,6818.607448361589,No,907.436662043864,7.979217733904459,781.798529456005,88.560565863736,55635.09139387099,80.0,30-45,0.0,86.68461208941669,11.0,Public_or_other,Student_or_Unemployed,52.742238141132205,0.0,Yes
Purples,8.0,386.136018064094,59827.438489566,Financial,128.712006021365,Yes,464.816300661457,Yes,Male,After_16:00,0.0205135939177126,0.189571474445984,582.605358446017,4.51793914427981,82.2681655874476,3.889,6111.0,74.6375806396827,408.125859228722,5464.414725072021,50472.133309680095,No,216054.193360602,20.2021251166485,119.98634645636601,41.19810024276379,16705.4925000652,60.0,Below_30,1.0,629.45115250542,9.0,Public_or_other,Hightech,431.31249826684996,0.0,Yes
Purples,7.0,405.40323536587005,57781.6847869054,Education,135.134411788623,No,427.586756194176,Yes,Male,By_16:00,0.5805441832635551,0.979709168197587,247.870417777449,,96.9145444221795,3.952,6048.0,,443.908252945976,5163.68406783371,54757.440538581395,Yes,182830.434072658,21.069130331980396,93.9037908486561,7.76395378634334,18406.4436612458,100.0,45_and_up,1.0,702.619699957803,12.0,Motorcycle_or_truck,Public_Sector,520.687193374013,0.0,No
Greys,5.0,430.253033127654,66868.2247900809,Foreign_Affairs,143.417677709218,Yes,466.24813522400996,Yes,Female,After_16:00,0.267936128424481,0.440165003295988,66.6218565311283,1.39996577054262,24.553085956722498,8.443,3557.0,31.7151083145291,419.326966602237,5501.13528544457,52260.134927118095,No,217387.323599866,20.47747461486,92.770043517646,94.47389063425359,20722.047957214298,40.0,45_and_up,1.0,658.535589989001,8.0,Car,Services_or_Retail,469.03301304917505,2.0,No
Violets,9.0,,408.285558752091,Healthcare,18.327477392922898,No,22.277237068629397,Yes,Male,By_16:00,0.766393480356783,0.942404478322715,468.269976787269,8.17979393526912,55.36404696758839,10.252,5748.0,21.7739623272792,46.1351254341109,315.042621554516,5965.743155112529,Maybe,496.27529141191803,6.792284257457941,780.105814600923,40.631165215745604,364.223904981024,80.0,30-45,3.0,84.9715124718444,12.0,Public_or_other,Student_or_Unemployed,82.44435174856329,1.0,No
Whites,5.0,406.550107671909,64781.1703087522,Financial,135.516702557303,Yes,478.030892770282,Yes,Male,By_16:00,0.7209409202914691,0.928960953140631,639.0202878974379,4.13811713224277,59.270312497392304,4.526,5474.0,90.8492490183562,459.014886477092,5698.338700656999,55130.9396162111,No,,21.4246327034349,70.4356658068047,37.90264851413671,18510.2933745618,60.0,30-45,3.0,684.4648245183461,7.0,Public_or_other,Hightech,447.09667482387,0.0,Yes
Khakis,3.0,71.6733843200338,20998.903426955,Social,23.8911281066779,Yes,878.941477070119,No,Female,By_16:00,,0.80756088369526,662.564931903034,4.38815156230703,48.152279085479705,12.745999999999999,3254.0,36.5111532621086,848.3989738160741,10486.2127183333,105737.572151988,Maybe,772538.120114203,29.1272891600999,715.311054718329,12.6338138245046,604.6771303163749,70.0,30-45,2.0,1349.79342276127,13.0,Foot_or_bicycle,Public_Sector,996.6803972395829,0.0,No
Browns,9.0,57.7667489795251,6234.27478143501,Environment,19.2555829931751,,323.764530195979,Yes,Female,By_16:00,0.5707975956611341,0.523804086027667,,7.466797279194,18.702743924222897,1.2890000000000001,8711.0,85.32489358913149,373.80848296263395,3985.2622678850603,44809.516198468205,Maybe,104823.47101302301,19.334127416633898,235.187269038455,90.1209970936179,400.033059400227,90.0,Below_30,1.0,573.170186558268,8.0,Motorcycle_or_truck,Industry_or_other,408.7321977446,,No
Yellows,7.0,6.68079081742854,1182.0429416599,Environment,2.22693027247618,No,530.794769943809,No,Male,After_16:00,,0.672925302060321,776.731339283288,0.34062849357724195,4.35795888770372,8.44,5560.0,56.544061633758204,266.27220898198397,5840.49211740206,44298.1662586992,Yes,281743.087799701,16.3178493981892,259.107672823145,13.882337580435,17.186148710947002,90.0,30-45,0.0,596.4826922758999,13.0,Foot_or_bicycle,Industry_or_other,607.516454395467,0.0,No
Khakis,6.0,224.90933783632005,61514.3746054754,Education,74.9697792787733,No,820.5222850761741,No,Female,After_16:00,0.683546429732814,0.10181459668092402,560.729273594916,1.08702540397644,2.09528715349734,11.814,4186.0,34.0776933124289,568.133939057589,9341.490728876921,79822.0982114712,No,673256.820306626,23.8355603889984,507.80932197894094,52.8543310705572,5705.43758438675,100.0,45_and_up,4.0,1037.34025715008,14.0,Car,Public_Sector,887.9349669812669,1.0,Yes
Blues,8.0,1574.23868365315,434747.241310448,Financial,524.746227884385,No,828.490455402061,No,Male,By_16:00,0.0451416065916419,0.220849926583469,496.236785547808,3.03154369583353,56.576052727177704,10.052,3948.0,14.130458561703598,138.416382716969,8561.737319454549,26487.121238373198,No,686396.434692315,11.7650492016382,658.928470491938,49.258600268513,275893.349906775,60.0,30-45,4.0,236.325374315493,9.0,Car,Services_or_Retail,57.80316866002979,1.0,No
Whites,6.0,53.56386377564299,8721.15367548053,Environment,17.8546212585477,Yes,488.453580123151,Yes,Male,By_16:00,0.157602548832074,0.0727290192153305,366.985836066306,2.2154213651083396,58.912395243533,4.035,5965.0,52.9180622193962,468.23686983627897,5821.00954090407,55824.223067095096,No,238586.89993512398,21.638781616262,71.08841240070029,92.1522071585059,346.64212154473,90.0,45_and_up,0.0,688.988162997558,10.0,Motorcycle_or_truck,Industry_or_other,437.45924426518303,0.0,Yes
Purples,4.0,287.91679780835096,41888.9146007804,Social,95.97226593611691,No,436.468954777658,Yes,Male,By_16:00,0.30125824781134697,0.686888695228845,,6.644948001485321,18.0897974176332,1.006,8994.0,48.0286702979356,402.426171670702,5169.5418911179795,51269.6846708121,Yes,190505.14848470103,20.0605625960665,116.630291319259,93.3533027302474,9316.648094848872,70.0,45_and_up,1.0,659.213465327828,13.0,Motorcycle_or_truck,Industry_or_other,506.76603069285994,0.0,Yes
Browns,6.0,337.135257910458,35439.9657457468,Education,112.378419303486,Yes,315.362735704964,Yes,Female,By_16:00,0.9961011682171371,0.35305420029908396,676.822286332026,7.404440201353281,84.9694369127974,0.6509999999999999,9349.0,82.68536555115129,377.902759402092,3909.4328758538204,45059.4407481166,Maybe,99453.6550713188,,238.367269102336,57.0386331528425,12751.2875444536,100.0,Below_30,2.0,577.432528531616,10.0,Motorcycle_or_truck,Industry_or_other,411.567542998474,0.0,No
Whites,10.0,938.7970085061411,154466.507588479,Healthcare,312.932336168714,Yes,493.60992692426805,Yes,Female,By_16:00,0.7327706411015241,0.8457948819268492,49.888167064636896,8.78387626260519,22.720510652288798,5.457999999999999,4542.0,41.12757577095179,471.15370066880797,5878.406670580301,57193.2609489261,No,243650.759958181,21.706075201860102,34.0743516998646,31.054815277457198,98249.5793561774,80.0,30-45,2.0,714.9122828097659,9.0,Car,Services_or_Retail,483.02591903082396,1.0,Yes
Purples,7.0,168.027618421791,23460.1984367609,Healthcare,56.009206140597,Yes,418.86325576316904,Yes,Female,By_16:00,0.807506738463417,0.300776860211045,240.79659348353698,6.39258382143453,47.703091846779,5.141,4859.0,51.1236290680245,335.208788594535,4859.05013482076,45048.1128681793,Yes,175446.42702852198,18.308707999051602,184.46071767347198,10.686858440749301,3203.0403786404804,80.0,Below_30,4.0,585.1119403688459,13.0,Foot_or_bicycle,Industry_or_other,483.07541011489405,0.0,No
Khakis,10.0,938.212278333889,106151.28398616199,Environment,312.73742611129603,No,339.42622507990103,Yes,Male,By_16:00,0.495146694593132,0.9668611036613579,655.0684114918109,6.76812327466905,4.2849101126194,10.798,5202.0,38.1933018332347,439.7958611371,4273.85397307321,47034.156428961396,No,115210.162271991,20.9713104296584,291.436905137853,59.4416204374284,98127.4351168298,90.0,45_and_up,1.0,561.9380651756201,14.0,Public_or_other,Industry_or_other,264.358335288481,2.0,Yes
Blues,8.0,1378.8424210029098,70192.4767137288,Healthcare,459.61414033430395,Yes,152.720446465537,Yes,Male,After_16:00,0.8354375839699059,0.394685573643073,231.69867903925498,4.58348831860349,43.214348936453504,4.894,9106.0,79.74739321507509,131.383591797203,1789.97164824978,,Yes,23323.5347686329,11.462268178558901,658.850465264774,49.303866061381996,211714.772135575,80.0,30-45,1.0,594.232007930987,11.0,Public_or_other,Public_Sector,921.429461333901,0.0,Yes
Purples,5.0,873.612803348022,120851.722944592,Environment,291.204267782674,Yes,415.006702562421,Yes,Male,After_16:00,0.716645879670978,0.144521701848134,375.843583140522,0.268984502181411,47.24627092946321,1.524,8476.0,98.2703066663817,458.504764291714,5067.07655420764,53476.2476040742,No,172230.56317173401,21.4127243547316,121.639983262773,78.6495332838967,85101.12984262599,90.0,30-45,4.0,665.910447622608,14.0,Motorcycle_or_truck,Student_or_Unemployed,423.510979007647,2.0,No
Khakis,2.0,579.8091062663681,4237.59804546868,Financial,193.269702088789,Yes,21.9258269644453,Yes,Female,After_16:00,0.0479174468200654,0.0367429663892835,978.328941622749,6.249453779309991,35.4240603046492,11.507,4493.0,49.722493649460404,246.284389751963,711.827049148379,21210.556604891,No,480.741888074795,15.6934505368311,704.280701823271,80.4156995844096,37556.4474475781,,Below_30,3.0,248.52388926317602,10.0,Car,Hightech,49.350711579928706,0.0,Yes
Purples,6.0,196.859560386292,34301.7452219066,Healthcare,65.61985346209721,No,522.73425514002,No,Female,After_16:00,0.9738516821525991,0.005595280556008221,430.314794182777,2.0391025999561,9.15650445967913,1.703,8297.0,86.26865709666158,433.749053011632,6094.8406574234705,52790.9986450358,Maybe,273251.101496792,20.826642864648896,121.926794351269,40.496250404976294,4381.5850218492105,80.0,30-45,4.0,642.747400761969,13.0,Motorcycle_or_truck,Student_or_Unemployed,400.199655074997,0.0,Yes
Whites,10.0,604.856703235279,105516.375739978,Financial,201.618901078426,Yes,523.345654477769,No,Female,After_16:00,0.8345626525115221,0.0165424256119877,838.150265626609,2.6848554518073797,30.9687299421057,2.79,7210.0,36.030594212934396,475.904156094687,,59485.7042041054,No,273890.674060765,21.815227619593802,55.4875481627763,49.36123921070249,40861.800173150696,60.0,Below_30,2.0,752.7460361592641,6.0,Car,Hightech,544.195460452537,,No
Khakis,9.0,174.157434332167,1356.1022559593303,Financial,58.0524781107222,Yes,23.359937423736895,Yes,Male,By_16:00,0.930652040988207,0.41469186544418296,521.5295115485791,9.688469565007841,10.9667537035421,9.769,6231.0,52.5931616080925,186.09045923221902,605.780292701806,15546.783956593401,No,545.686676440903,13.6414976902178,751.2956875537201,25.5339477676898,3438.1426929065997,60.0,45_and_up,2.0,175.52236969946603,8.0,Car,Industry_or_other,11.4099252961915,1.0,Yes
Khakis,2.0,213.788375408348,70759.9762508659,Education,71.26279180278259,No,992.944206377598,No,Male,By_16:00,0.6782454682979729,0.576741197146475,659.786030184478,4.25368887372315,84.8841353086755,12.985,3015.0,4.20752388890833,974.341147579253,11878.1243589345,117615.12584643699,Yes,985938.196978837,31.214438126919,841.9333721468901,7.620090036652981,5159.64828732952,100.0,45_and_up,2.0,1471.58803023469,15.0,Motorcycle_or_truck,Hightech,,0.0,Yes
Khakis,10.0,142.140417266814,34189.2770410026,Education,47.3801390889381,Yes,721.5951176678751,No,Male,After_16:00,0.706706589320675,0.87867905665189,518.036067252979,3.2250706222839702,99.67238137032841,11.904000000000002,4096.0,37.320187990553706,709.47017299477,8634.891522668291,86378.98782563981,No,520699.51384211396,26.6358813068907,397.201652885139,16.632130369544,2302.25771917606,100.0,45_and_up,4.0,1087.94912367304,13.0,Foot_or_bicycle,Hightech,754.532912421927,0.0,Yes
